pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0xC90E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L001B,#$20,LC914",R,0x001B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC912,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA $6A,X",R,0x5B6A,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=0x5B00,LC8FD,mainline/unknown,0x7ADD,,indexed_resolved,high
0xC916,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L00B5,R,0x00B5,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC91C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF436,EXEC,0xF436,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC8FD,mainline/unknown,0x7ADD,,"LAG FILTER SUB ROUTINE, XMSIH",high
0xC91F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L00B5,W,0x00B5,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC921,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L6ABB,R,0x6ABB,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC924,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0087,#$02,LC92B",R,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,bit test 0x02,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC928,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L6ABA,R,0x6ABA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC92B,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0087,#$02",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,clear 0x02,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC931,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0087,#$02",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,set 0x02,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC934,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L00A9,R,0x00A9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC937,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L5D34,R,0x5D34,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC93C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0087,#$01",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,set 0x01,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC93F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L5D35,R,0x5D35,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC944,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0087,#$01",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,clear 0x01,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC948,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L5D36,R,0x5D36,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LC8FD,mainline/unknown,0x7ADD,,IF COOLANT L.T. 10c SET COLD SHIFT,high
0xC950,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L5D37,R,0x5D37,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC955,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L5D37,R,0x5D37,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC958,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L5D36,R,0x5D36,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBA,,LC8FD,mainline/unknown,0x7ADD,,IF COOLANT L.T. 10c SET COLD SHIFT,high
0xC95D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00A9,R,0x00A9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC960,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L5D36,R,0x5D36,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBA,,LC8FD,mainline/unknown,0x7ADD,,IF COOLANT L.T. 10c SET COLD SHIFT,high
0xC967,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L00AB,W,0x00AB,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC8FD,mainline/unknown,0x7ADD,,,high
0xC96A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L082D,R,0x082D,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC970,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0043,#$80,LC97B",R,0x0043,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC974,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L004E,#$01,LC97B",R,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,bit test 0x01,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC97D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA 0,X",R,"0,X",UNKNOWN_HW,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=unknown,LC96A,mainline/unknown,0x73BF;0x7AE8,,indexed_unresolved,low_unresolved
0xC97F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L00A8,W,0x00A8,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC989,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L004E,#$01",RMW,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,set 0x01,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC98E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L004E,#$01",RMW,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,clear 0x01,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC991,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0016,#$60,LC9A6",R,0x0016,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x60,bit test 0x60,,LC96A,mainline/unknown,0x73BF;0x7AE8,,"BR IF NOT b6 & b5, ERR  ..",high
0xC995,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L5B1A,R,0x5B1A,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC998,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L00FD,R,0x00FD,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,RUN,RUN TIMER,high
0xC99A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CPX L5B18,R,0x5B18,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,CPX,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC99F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L5B1B,R,0x5B1B,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC9A2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0006,W,0x0006,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,LC96A,mainline/unknown,0x73BF;0x7AE8,,COOL VALUE,high
0xC9A6,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00A8,R,0x00A8,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC9A8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0006,W,0x0006,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,LC96A,mainline/unknown,0x73BF;0x7AE8,,COOL VALUE,high
0xC9AA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0043,#$80",RMW,0x0043,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,clear 0x80,,LC96A,mainline/unknown,0x73BF;0x7AE8,,,high
0xC9AD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC96A,mainline/unknown,0x73BF;0x7AE8,,COOL VALUE,high
0xC9BC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0283,W,0x0283,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A=0xC0,,LC96A,mainline/unknown,0x73BF;0x7AE8,,SAVE RANGE LMT'ED COOL (-28 - 104c),high
0xC9C3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00A8,R,0x00A8,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LC9C0,mainline/unknown,0x7AEB,,,high
0xC9C5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $2B,X,#$40,LC9CD",R,0x5B2B,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,bit,0x40,bit test 0x40,X=0x5B00,LC9C0,mainline/unknown,0x7AEB,,"(5B2B),  BR IF NOT b6, (HIGH COOL) | indexed_resolved",high
0xC9C9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0016,#$40,LC9D5",R,0x0016,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC9C0,mainline/unknown,0x7AEB,,"BR IF b6, ERR  ..",high
0xC9CD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $2B,X,#$20,LC9D7",R,0x5B2B,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,X=0x5B00,LC9C0,mainline/unknown,0x7AEB,,"(5B2B), BR IF NOT b5, | indexed_resolved",high
0xC9D1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0016,#$20,LC9D7",R,0x0016,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,,LC9C0,mainline/unknown,0x7AEB,,BR IF NOT b5,high
0xC9D5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAA $17,X",R,0x5B17,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,X=0x5B00,LC9C0,mainline/unknown,0x7AEB,,"(5B17),  90 DEG C DEFAULT COOLANT TEMP | indexed_resolved",high
0xC9D9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L00A9,R,0x00A9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,LC9C0,mainline/unknown,0x7AEB,,,high
0xC9DF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF436,EXEC,0xF436,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9C0,mainline/unknown,0x7AEB,,"LAG FILTER SUB ROUTINE, XMSIH",high
0xC9E2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L00A9,W,0x00A9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,LC9C0,mainline/unknown,0x7AEB,,,high
0xC9E4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L5D04,R,0x5D04,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LC9C0,mainline/unknown,0x7AEB,,128c COOL,high
0xC9E9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0087,#$04",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,set 0x04,,LC9C0,mainline/unknown,0x7AEB,,,high
0xC9EE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L5D05,R,0x5D05,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,LC9C0,mainline/unknown,0x7AEB,,255d,high
0xC9F3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0087,#$04",RMW,0x0087,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,LC9C0,mainline/unknown,0x7AEB,,,high
0xC9F7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,RANGE LMT'ED COOL (-28 - 104c,high
0xC9FD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,2d LK UP,high
0xCA00,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01E5,W,0x01E5,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,LC9F7,mainline/unknown,0x73C2;0x7AEE,ACELL,ACCEL ENRICH DIFF TPS COEF,high
0xCA03,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,RANGE LMT'ED COOL (-28 - 104c,high
0xCA0A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,2d LK UP,high
0xCA0D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0243,W,0x0243,DIRECT_RAM,FUEL_MATH_HANDOFF,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC9F7,mainline/unknown,0x73C2;0x7AEE,DECEL,DECEL FUEL CUT OFF RPM THRESH,high
0xCA13,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,COOL VALUE,high
0xCA1B,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,2d LK UP,high
0xCA1E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L003F,#$40,LCA30",R,0x003F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,"BR IF b6,",high
0xCA22,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,COOL VALUE,high
0xCA24,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L48E3,R,0x48E3,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LC9F7,mainline/unknown,0x73C2;0x7AEE,IDLE,"-10c COOL, OPEN LP RICH IDLE THRESH",high
0xCA29,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L48E8,R,0x48E8,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,SUBA,,LC9F7,mainline/unknown,0x73C2;0x7AEE,IDLE,0:1 AFR RATIO BIAS FOR OPN LP IDLE,high
0xCA30,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0272,W,0x0272,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x00,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,AFR,high
0xCA36,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,RANGE LMT'ED COOL (-28 - 104c,high
0xCA39,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,2d LK UP,high
0xCA3C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01CB,W,0x01CB,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA42,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,COOL VALUE,high
0xCA46,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF49A,EXEC,0xF49A,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA49,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01BB,W,0x01BB,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA4C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,COOL VALUE,high
0xCA62,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF499,EXEC,0xF499,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA65,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0842,W,0x0842,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA68,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JMP LCB14,EXEC,0xCB14,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LC9F7,mainline/unknown,0x73C2;0x7AEE,,,high
0xCA6F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR 0,X,#$40,LCAB1",R,0x400B,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x40,bit test 0x40,X=0x400B,LCA6B,mainline/unknown,0x73C5;0x7B24,,"BR IF NOT b6, (1 = MAT SENSOR) | indexed_resolved",high
0xCA73,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L022F,R,0x022F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,LINEAR IAT VALUE,high
0xCA88,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"LDAB 0,X",R,0x4439,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,X=0x4439,LCA6B,mainline/unknown,0x73C5;0x7B24,,indexed_resolved,high
0xCA8C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0062,R,0x0062,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,ENGINE RPM/25,high
0xCA96,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C9,R,0x01C9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,Kpa VACUUM,high
0xCAA0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4DE,EXEC,0xF4DE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LCA6B,mainline/unknown,0x73C5;0x7B24,,3d LK UP,high
0xCAA3,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L413F,R,0x413F,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBA,,LCA6B,mainline/unknown,0x73C5;0x7B24,,0  DEG  BIAS FOR MAP  CORR SA,high
0xCAA8,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0041,#$02",RMW,0x0041,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,clear 0x02,,LCA6B,mainline/unknown,0x73C5;0x7B24,,,high
0xCAAD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0041,#$02",RMW,0x0041,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,set 0x02,,LCA6B,mainline/unknown,0x73C5;0x7B24,,"SET b1,",high
0xCAB1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01FA,W,0x01FA,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LCA6B,mainline/unknown,0x73C5;0x7B24,,,high
0xCAB5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,COOL VALUE,high
0xCAB7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L45DA,R,0x45DA,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LCA6B,mainline/unknown,0x73C5;0x7B24,,35 c MIN COOL FOR SPK RETARD,high
0xCABC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0019,#$10,LCAD2",R,0x0019,DIRECT_RAM,SPARK_EST,YES,MEDIUM,bit,0x10,bit test 0x10,,LCA6B,mainline/unknown,0x73C5;0x7B24,,"BR IF b4, KNOCK SENSOR ERR",high
0xCAC0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L003D,#$20,LCAD2",R,0x003D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,bit test 0x20,,LCA6B,mainline/unknown,0x73C5;0x7B24,,"BR IF NOT b5, PWR ENR IS ACTIVE",high
0xCAC7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0062,R,0x0062,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,ENGINE RPM/25,high
0xCAC9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LCA6B,mainline/unknown,0x73C5;0x7B24,,2d LK UP,high
0xCACC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0278,R,0x0278,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,PWR ENR AFR SLEW MULT,high
0xCAD2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01FC,W,0x01FC,DIRECT_RAM,SPARK_EST,YES,HIGH,8,,A,,LCA6B,mainline/unknown,0x73C5;0x7B24,SPARK,SPARK ADDER,high
0xCAD5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0062,R,0x0062,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,LCA6B,mainline/unknown,0x73C5;0x7B24,,ENGINE RPM/25,high
0xCADB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LF4C1,EXEC,0xF4C1,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,LCA6B,mainline/unknown,0x73C5;0x7B24,,2d LK UP,high
0xCADE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0841,W,0x0841,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,LCA6B,mainline/unknown,0x73C5;0x7B24,,LOW OCTAINE SPK RETARD MULT,high
